model,term,op,estimate,std.error,statistic,p.value,std.lv,std.all,std.nox,block,group,label,parameter,conf.low,conf.high,method,alternative
cfa44,BSMBS_18d_I8 ~~ BSMBS_18d_I8,~~,1.44862561401674,NA,NA,NA,1.44862561401674,0.9714346292631909,0.9714346292631909,2,2,,NA,NA,NA,NA,NA
cfa44,Upward ~~ Upward,~~,-2.2492933315446928e-4,NA,NA,NA,NA,NA,NA,2,2,,NA,NA,NA,NA,NA
cfa44,Downward ~~ Downward,~~,0.11143707101040279,NA,NA,NA,1,1,1,2,2,,NA,NA,NA,NA,NA
cfa44,Upward ~~ Downward,~~,-1.2700447461207743e-4,NA,NA,NA,-0.025367702162357845,-0.025367702162357845,-0.025367702162357845,2,2,,NA,NA,NA,NA,NA
cfa44,BSMBS_4u_I1 ~1 ,~1,3.6708348601870315,NA,NA,NA,3.6708348601870315,2.6922100036226397,2.6922100036226397,2,2,,NA,NA,NA,NA,NA
cfa44,BSMBS_8u_I2 ~1 ,~1,3.5916659916481293,NA,NA,NA,3.5916659916481293,2.724270236289967,2.724270236289967,2,2,,NA,NA,NA,NA,NA
cfa44,BSMBS_9u_I3 ~1 ,~1,4.02500072581006,NA,NA,NA,4.02500072581006,2.978769483051581,2.978769483051581,2,2,,NA,NA,NA,NA,NA
cfa44,BSMBS_10u_I4 ~1 ,~1,3.979166775260197,NA,NA,NA,3.979166775260197,2.872321493813509,2.872321493813509,2,2,,NA,NA,NA,NA,NA
cfa44,BSMBS_11d_I5 ~1 ,~1,3.7291662789751836,NA,NA,NA,3.7291662789751836,2.490733046060731,2.490733046060731,2,2,,NA,NA,NA,NA,NA
cfa44,BSMBS_13d_I6 ~1 ,~1,3.2291662966186974,NA,NA,NA,3.2291662966186974,2.352424977903757,2.352424977903757,2,2,,NA,NA,NA,NA,NA
cfa44,BSMBS_14d_I7 ~1 ,~1,3.5041678961913387,NA,NA,NA,3.5041678961913387,2.493690715155901,2.493690715155901,2,2,,NA,NA,NA,NA,NA
cfa44,BSMBS_18d_I8 ~1 ,~1,3.1166662268231966,NA,NA,NA,3.1166662268231966,2.5522252757822503,2.5522252757822503,2,2,,NA,NA,NA,NA,NA
cfa44,Upward ~1 ,~1,0,0,NA,NA,NA,NA,NA,2,2,,NA,NA,NA,NA,NA
cfa44,Downward ~1 ,~1,0,0,NA,NA,0,0,0,2,2,,NA,NA,NA,NA,NA
cfa55,Upward =~ BSMBS_4u_I1,=~,1,0,NA,NA,2.55935305381653,1.7722257556974832,1.7722257556974832,1,1,,NA,NA,NA,NA,NA
cfa55,Upward =~ BSMBS_8u_I2,=~,0.028253108682853863,0.2288194518369491,0.12347336931383922,0.9017322611143173,0.07230967998727236,0.051017790594816266,0.051017790594816266,1,1,.p2.,NA,NA,NA,NA,NA
cfa55,Upward =~ BSMBS_9u_I3,=~,0.034501032703582755,0.2892444242649099,0.11927985402402896,0.9050536437009502,0.08830032340973851,0.06626138863690191,0.06626138863690191,1,1,.p3.,NA,NA,NA,NA,NA
cfa55,Upward =~ BSMBS_10u_I4,=~,-0.037023861665946206,0.30115024669037294,-0.12294149539253814,0.9021534262787327,-0.09475713341882018,-0.06657916058778957,-0.06657916058778957,1,1,.p4.,NA,NA,NA,NA,NA
cfa55,Downward =~ BSMBS_11d_I5,=~,1,0,NA,NA,0.49749593473097453,0.33093311959785315,0.33093311959785315,1,1,,NA,NA,NA,NA,NA
cfa55,Downward =~ BSMBS_13d_I6,=~,-0.6614729964713122,1.364066257732435,-0.48492732132449085,0.6277279011630021,-0.32908012667879405,-0.2280943064040956,-0.2280943064040956,1,1,.p6.,NA,NA,NA,NA,NA
cfa55,Downward =~ BSMBS_14d_I7,=~,-0.17119388931540108,1.5413460116130804,-0.11106778622422347,0.911562593523334,-0.08516826398519646,-0.06363657907379167,-0.06363657907379167,1,1,.p7.,NA,NA,NA,NA,NA
cfa55,Downward =~ BSMBS_18d_I8,=~,0.9097654520565716,2.9536283712881164,0.3080162219798189,0.7580699886949893,0.45260461395683166,0.35657533389049406,0.35657533389049406,1,1,.p8.,NA,NA,NA,NA,NA
cfa55,BSMBS_4u_I1 ~~ BSMBS_4u_I1,~~,-4.464729867106782,52.9893467795931,-0.08425712220378245,0.9328520026505895,-4.464729867106782,-2.140784129157516,-2.140784129157516,1,1,,NA,NA,NA,NA,NA
cfa55,BSMBS_8u_I2 ~~ BSMBS_8u_I2,~~,2.0036309125291685,0.16861001029460004,11.883226322259096,0,2.0036309125291685,0.9973971850428234,0.9973971850428234,1,1,,NA,NA,NA,NA,NA
cfa55,BSMBS_9u_I3 ~~ BSMBS_9u_I3,~~,1.7680417777304631,0.1770088168055246,9.988439048620775,0,1.7680417777304631,0.9956094283759094,0.9956094283759094,1,1,,NA,NA,NA,NA,NA
cfa55,BSMBS_10u_I4 ~~ BSMBS_10u_I4,~~,2.016590810839535,0.20214555176415175,9.975934633438492,0,2.016590810839535,0.9955672153754253,0.9955672153754253,1,1,,NA,NA,NA,NA,NA
cfa55,BSMBS_11d_I5 ~~ BSMBS_11d_I5,~~,2.0124466253206936,1.009171540613334,1.9941571321934122,0.046134885243044765,2.0124466253206936,0.8904832703532329,0.8904832703532329,1,1,,NA,NA,NA,NA,NA
cfa55,BSMBS_13d_I6 ~~ BSMBS_13d_I6,~~,1.9731967178596157,0.8223901685720247,2.3993437583109962,0.016424487454267167,1.9731967178596157,0.9479729873860345,0.9479729873860345,1,1,,NA,NA,NA,NA,NA
cfa55,BSMBS_14d_I7 ~~ BSMBS_14d_I7,~~,1.7839375368308032,0.22131714074102302,8.060548454845167,6.661338147750939e-16,1.7839375368308032,0.995950385803785,0.995950385803785,1,1,,NA,NA,NA,NA,NA
cfa55,BSMBS_18d_I8 ~~ BSMBS_18d_I8,~~,1.4062967750392905,0.6841051014198625,2.0556735684626775,0.039813991292638296,1.4062967750392905,0.8728540312608827,0.8728540312608827,1,1,,NA,NA,NA,NA,NA
cfa55,Upward ~~ Upward,~~,6.5502880540799975,52.96646216259038,0.1236685968183541,0.9015776768542634,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,,NA,NA,NA,NA,NA
cfa55,Downward ~~ Downward,~~,0.2475022050738461,0.9227174684639483,0.26823184076688616,0.7885208673221458,1.0000000000000002,1.0000000000000002,1.0000000000000002,1,1,,NA,NA,NA,NA,NA
cfa55,Upward ~~ Downward,~~,0.02878032744381819,0.4778450893485397,0.06022940924862335,0.9519729230327074,0.022603515775872236,0.022603515775872236,0.022603515775872236,1,1,,NA,NA,NA,NA,NA
cfa55,BSMBS_4u_I1 ~1 ,~1,3.9866386228045365,0.12834582383832083,31.061693349886983,0,3.9866386228045365,2.7605506147175825,2.7605506147175825,1,1,.p20.,NA,NA,NA,NA,NA
cfa55,BSMBS_8u_I2 ~1 ,~1,3.5395034049671676,0.08084741876774111,43.78004219448826,0,3.5395034049671676,2.4972817409237407,2.4972817409237407,1,1,.p21.,NA,NA,NA,NA,NA
cfa55,BSMBS_9u_I3 ~1 ,~1,4.016082509420177,0.08235074216852582,48.7680184011154,0,4.016082509420177,3.0137058810047987,3.0137058810047987,1,1,.p22.,NA,NA,NA,NA,NA
cfa55,BSMBS_10u_I4 ~1 ,~1,3.990004332313335,0.08829600278848523,45.18895766857608,0,3.990004332313335,2.803494888484072,2.803494888484072,1,1,.p23.,NA,NA,NA,NA,NA
cfa55,BSMBS_11d_I5 ~1 ,~1,3.885474449599454,0.12376369516278957,31.39429898637714,0,3.885474449599454,2.5846084177934525,2.5846084177934525,1,1,.p24.,NA,NA,NA,NA,NA
cfa55,BSMBS_13d_I6 ~1 ,~1,3.1844453197281015,0.1372907496099067,23.19490081288271,0,3.1844453197281015,2.2072248902290093,2.2072248902290093,1,1,.p25.,NA,NA,NA,NA,NA
cfa55,BSMBS_14d_I7 ~1 ,~1,3.4265839468976944,0.13486955775489928,25.40665220482804,0,3.4265839468976944,2.5602973465285346,2.5602973465285346,1,1,.p26.,NA,NA,NA,NA,NA
cfa55,BSMBS_18d_I8 ~1 ,~1,3.233426343839746,0.23511302903212924,13.752646363966006,0,3.233426343839746,2.5473891396850488,2.5473891396850488,1,1,.p27.,NA,NA,NA,NA,NA
cfa55,Upward ~1 ,~1,0,0,NA,NA,0,0,0,1,1,,NA,NA,NA,NA,NA
cfa55,Downward ~1 ,~1,0,0,NA,NA,0,0,0,1,1,,NA,NA,NA,NA,NA
cfa55,Upward =~ BSMBS_4u_I1,=~,1,0,NA,NA,NA,NA,NA,2,2,,NA,NA,NA,NA,NA
cfa55,Upward =~ BSMBS_8u_I2,=~,0.02825310868285387,0.2288194518362446,0.1234733693142194,0.9017322611140162,NA,NA,NA,2,2,.p2.,NA,NA,NA,NA,NA
cfa55,Upward =~ BSMBS_9u_I3,=~,0.03450103270358276,0.28924442426443514,0.11927985402422478,0.905053643700795,NA,NA,NA,2,2,.p3.,NA,NA,NA,NA,NA
cfa55,Upward =~ BSMBS_10u_I4,=~,-0.03702386166594621,0.30115024669038226,-0.12294149539253435,0.9021534262787356,NA,NA,NA,2,2,.p4.,NA,NA,NA,NA,NA
cfa55,Downward =~ BSMBS_11d_I5,=~,1,0,NA,NA,0.46065267775616836,0.3072110845833599,0.3072110845833599,2,2,,NA,NA,NA,NA,NA
cfa55,Downward =~ BSMBS_13d_I6,=~,-0.6614729964713123,1.3640662577324347,-0.48492732132449096,0.6277279011630021,-0.3047093070879065,-0.22141614748519683,-0.22141614748519683,2,2,.p6.,NA,NA,NA,NA,NA
cfa55,Downward =~ BSMBS_14d_I7,=~,-0.1711938893154011,1.5413460116130864,-0.11106778622422306,0.9115625935233345,-0.07886092352863262,-0.056074221576136084,-0.056074221576136084,2,2,.p7.,NA,NA,NA,NA,NA
cfa55,Downward =~ BSMBS_18d_I8,=~,0.9097654520565717,2.9536283712880786,0.3080162219798229,0.7580699886949864,0.4190858916199107,0.34435313568274745,0.34435313568274745,2,2,.p8.,NA,NA,NA,NA,NA
cfa55,BSMBS_4u_I1 ~~ BSMBS_4u_I1,~~,5.607702878976401,30.042876857863316,0.1866566542713988,0.8519298435863012,5.607702878976401,3.0184938484175667,3.0184938484175667,2,2,,NA,NA,NA,NA,NA
cfa55,BSMBS_8u_I2 ~~ BSMBS_8u_I2,~~,1.7506352740200202,0.13513308778260727,12.954897299736988,0,1.7506352740200202,1.001712782238286,1.001712782238286,2,2,,NA,NA,NA,NA,NA
cfa55,BSMBS_9u_I3 ~~ BSMBS_9u_I3,~~,1.8257879610133867,0.14655712909416613,12.457858394867154,0,1.8257879610133867,1.0024507500798756,1.0024507500798756,2,2,,NA,NA,NA,NA,NA
cfa55,BSMBS_10u_I4 ~~ BSMBS_10u_I4,~~,1.9258538872414745,0.15348670815970616,12.547365894625761,0,1.9258538872414745,1.002676226967253,1.002676226967253,2,2,,NA,NA,NA,NA,NA
cfa55,BSMBS_11d_I5 ~~ BSMBS_11d_I5,~~,2.036198387433566,0.38548822408978345,5.2821286363323985,1.276914862735623e-7,2.036198387433566,0.9056213495091157,0.9056213495091157,2,2,,NA,NA,NA,NA,NA
cfa55,BSMBS_13d_I6 ~~ BSMBS_13d_I6,~~,1.8010339883747608,0.4594721134748286,3.919789548824115,8.862632555017846e-5,1.8010339883747608,0.9509748896328135,0.9509748896328135,2,2,,NA,NA,NA,NA,NA
cfa55,BSMBS_14d_I7 ~~ BSMBS_14d_I7,~~,1.9716485292828783,0.20214451305235956,9.753658407597642,0,1.9716485292828783,0.9968556816746305,0.9968556816746305,2,2,,NA,NA,NA,NA,NA
cfa55,BSMBS_18d_I8 ~~ BSMBS_18d_I8,~~,1.305513449637246,0.8987544648388238,1.4525807667296178,0.14634018935704995,1.305513449637246,0.8814209179454593,0.8814209179454593,2,2,,NA,NA,NA,NA,NA
cfa55,Upward ~~ Upward,~~,-3.7499210975372184,30.042707867406524,-0.12481967717715371,0.9006663090861085,NA,NA,NA,2,2,,NA,NA,NA,NA,NA
cfa55,Downward ~~ Downward,~~,0.2122008895239283,0.37992580596838493,0.5585324455206561,0.5764808553296152,1,1,1,2,2,,NA,NA,NA,NA,NA
cfa55,Upward ~~ Downward,~~,0.10211686986596474,0.21034796765634678,0.4854663964844996,0.6273455438113813,0.1144755738336284,0.1144755738336284,0.1144755738336284,2,2,,NA,NA,NA,NA,NA
cfa55,BSMBS_4u_I1 ~1 ,~1,3.986638622804535,0.12834582383832596,31.061693349885733,0,3.986638622804535,2.9248898817687574,2.9248898817687574,2,2,.p20.,NA,NA,NA,NA,NA
cfa55,BSMBS_8u_I2 ~1 ,~1,3.539503404967168,0.08084741876767278,43.780042194525265,0,3.539503404967168,2.677417543744939,2.677417543744939,2,2,.p21.,NA,NA,NA,NA,NA
cfa55,BSMBS_9u_I3 ~1 ,~1,4.016082509420177,0.08235074216851895,48.76801840111946,0,4.016082509420177,2.9758359069030083,2.9758359069030083,2,2,.p22.,NA,NA,NA,NA,NA
cfa55,BSMBS_10u_I4 ~1 ,~1,3.990004332313336,0.08829600278847342,45.188957668582134,0,3.990004332313336,2.8790026129819,2.8790026129819,2,2,.p23.,NA,NA,NA,NA,NA
cfa55,BSMBS_11d_I5 ~1 ,~1,3.885474449599455,0.12376369516278961,31.394298986377137,0,3.885474449599455,2.591238209222367,2.591238209222367,2,2,.p24.,NA,NA,NA,NA,NA
cfa55,BSMBS_13d_I6 ~1 ,~1,3.184445319728102,0.1372907496099064,23.194900812882764,0,3.184445319728102,2.3139680940826968,2.3139680940826968,2,2,.p25.,NA,NA,NA,NA,NA
cfa55,BSMBS_14d_I7 ~1 ,~1,3.4265839468976944,0.1348695577549003,25.406652204827846,0,3.4265839468976944,2.4364795502021916,2.4364795502021916,2,2,.p26.,NA,NA,NA,NA,NA
cfa55,BSMBS_18d_I8 ~1 ,~1,3.2334263438397466,0.2351130290321289,13.752646363966027,0,3.2334263438397466,2.656831267205366,2.656831267205366,2,2,.p27.,NA,NA,NA,NA,NA
cfa55,Upward ~1 ,~1,-0.30585010504588706,0.18137350063819954,-1.6862998396661655,0.09173806192357126,NA,NA,NA,2,2,,NA,NA,NA,NA,NA
cfa55,Downward ~1 ,~1,-0.13109512141893756,0.16051810938306557,-0.8166998846596676,0.4140999572615638,-0.28458560592223137,-0.28458560592223137,-0.28458560592223137,2,2,,NA,NA,NA,NA,NA
cfa66,Upward =~ BSMBS_4u_I1,=~,1,0,NA,NA,0.37476284267706217,0.25677253932938326,0.25677253932938326,1,1,,NA,NA,NA,NA,NA
cfa66,Upward =~ BSMBS_8u_I2,=~,1.2189894469755,1.8385323932667563,0.6630231000768854,0.507315759622424,0.45683195034187835,0.3159330318109274,0.3159330318109274,1,1,.p2.,NA,NA,NA,NA,NA
cfa66,Upward =~ BSMBS_9u_I3,=~,0.9989365061453552,1.2424224642321389,0.8040232166622433,0.4213835668757757,0.3743642846969259,0.2671051520495255,0.2671051520495255,1,1,.p3.,NA,NA,NA,NA,NA
cfa66,Upward =~ BSMBS_10u_I4,=~,-0.1580477690835604,0.843043686675019,-0.18747281022517817,0.8512899400310505,-0.059230431220523,-0.04224028704171054,-0.04224028704171054,1,1,.p4.,NA,NA,NA,NA,NA
cfa66,Downward =~ BSMBS_11d_I5,=~,1,0,NA,NA,0.7277055310802241,0.4822029204828489,0.4822029204828489,1,1,,NA,NA,NA,NA,NA
cfa66,Downward =~ BSMBS_13d_I6,=~,-0.3828204937761944,0.6454616440753763,-0.5930956506712103,0.5531171410277138,-0.2785805907317992,-0.19830791984759677,-0.19830791984759677,1,1,.p6.,NA,NA,NA,NA,NA
cfa66,Downward =~ BSMBS_14d_I7,=~,-0.117015937808002,0.3450841012904529,-0.33909396976104433,0.7345389410473899,-0.08515314516742256,-0.06170356611286929,-0.06170356611286929,1,1,.p7.,NA,NA,NA,NA,NA
cfa66,Downward =~ BSMBS_18d_I8,=~,0.432912321233365,0.8781494989599536,0.49298248390062244,0.6220249639568953,0.31503269063429845,0.2538981428911938,0.2538981428911938,1,1,.p8.,NA,NA,NA,NA,NA
cfa66,BSMBS_4u_I1 ~~ BSMBS_4u_I1,~~,1.9897308211479625,0.12857098139968443,15.475737989138864,0,1.9897308211479625,0.9340678630463403,0.9340678630463403,1,1,.p9.,NA,NA,NA,NA,NA
cfa66,BSMBS_8u_I2 ~~ BSMBS_8u_I2,~~,1.8821545370183999,0.19705228078134052,9.551549109481948,0,1.8821545370183999,0.9001863194107556,0.9001863194107556,1,1,.p10.,NA,NA,NA,NA,NA
cfa66,BSMBS_9u_I3 ~~ BSMBS_9u_I3,~~,1.8242258855899418,0.15027511178680591,12.139241580987518,0,1.8242258855899418,0.9286548377485998,0.9286548377485998,1,1,.p11.,NA,NA,NA,NA,NA
cfa66,BSMBS_10u_I4 ~~ BSMBS_10u_I4,~~,1.9627296759583324,0.11961097386864424,16.409277614558892,0,1.9627296759583324,0.9982157581506339,0.9982157581506339,1,1,.p12.,NA,NA,NA,NA,NA
cfa66,BSMBS_11d_I5 ~~ BSMBS_11d_I5,~~,1.7479094898278953,1.0155368333965704,1.7211679895271026,0.08522034466815476,1.7479094898278953,0.7674803434778114,0.7674803434778114,1,1,.p13.,NA,NA,NA,NA,NA
cfa66,BSMBS_13d_I6 ~~ BSMBS_13d_I6,~~,1.895822244936399,0.16594689169917134,11.42427089489056,0,1.895822244936399,0.9606739689257191,0.9606739689257191,1,1,.p14.,NA,NA,NA,NA,NA
cfa66,BSMBS_14d_I7 ~~ BSMBS_14d_I7,~~,1.8972484196119572,0.13133309662442064,14.446079993359227,0,1.8972484196119572,0.9961926699289548,0.9961926699289548,1,1,.p15.,NA,NA,NA,NA,NA
cfa66,BSMBS_18d_I8 ~~ BSMBS_18d_I8,~~,1.4402987257167292,0.22697918791866686,6.345510083650619,2.216897776463611e-10,1.4402987257167292,0.9355357330364029,0.9355357330364029,1,1,.p16.,NA,NA,NA,NA,NA
cfa66,Upward ~~ Upward,~~,0.14044718825139246,0.37757138331639983,0.3719751931880377,0.7099113191977375,1.0000000000000002,1.0000000000000002,1.0000000000000002,1,1,,NA,NA,NA,NA,NA
cfa66,Downward ~~ Downward,~~,0.529555339964751,0.9142801604689375,0.5792046714577512,0.5624510791297306,1.0000000000000002,1.0000000000000002,1.0000000000000002,1,1,,NA,NA,NA,NA,NA
cfa66,Upward ~~ Downward,~~,0.010213412964664048,0.1347790385201665,0.0757789421619583,0.9395949696647619,0.037450592407556806,0.037450592407556806,0.037450592407556806,1,1,,NA,NA,NA,NA,NA
cfa66,BSMBS_4u_I1 ~1 ,~1,3.799273271285422,0.12032116712139435,31.57610054972507,0,3.799273271285422,2.6031103791014134,2.6031103791014134,1,1,.p20.,NA,NA,NA,NA,NA
cfa66,BSMBS_8u_I2 ~1 ,~1,3.5391351258015704,0.12608803705949292,28.068762178696442,0,3.5391351258015704,2.4475733132200275,2.4475733132200275,1,1,.p21.,NA,NA,NA,NA,NA
cfa66,BSMBS_9u_I3 ~1 ,~1,4.018408038173211,0.11259422691419077,35.68929019101203,0,4.018408038173211,2.867093721032264,2.867093721032264,1,1,.p22.,NA,NA,NA,NA,NA
cfa66,BSMBS_10u_I4 ~1 ,~1,3.9961627459255027,0.07501568641854288,53.27102819041465,0,3.9961627459255027,2.8498705475369817,2.8498705475369817,1,1,.p23.,NA,NA,NA,NA,NA
cfa66,BSMBS_11d_I5 ~1 ,~1,3.9208360494923156,0.12571022949169666,31.18947491660806,0,3.9208360494923156,2.5980819343136226,2.5980819343136226,1,1,.p24.,NA,NA,NA,NA,NA
cfa66,BSMBS_13d_I6 ~1 ,~1,3.1953503420459257,0.09677286364024061,33.0190739619409,0,3.1953503420459257,2.274613884086015,2.274613884086015,1,1,.p25.,NA,NA,NA,NA,NA
cfa66,BSMBS_14d_I7 ~1 ,~1,3.4298925857383766,0.07935932664801233,43.21977933294729,0,3.4298925857383766,2.4853644983757444,2.4853644983757444,1,1,.p26.,NA,NA,NA,NA,NA
cfa66,BSMBS_18d_I8 ~1 ,~1,3.210903339309583,0.11266291882244969,28.50009011722644,0,3.210903339309583,2.5878025331669443,2.5878025331669443,1,1,.p27.,NA,NA,NA,NA,NA
cfa66,Upward ~1 ,~1,0,0,NA,NA,0,0,0,1,1,,NA,NA,NA,NA,NA
cfa66,Downward ~1 ,~1,0,0,NA,NA,0,0,0,1,1,,NA,NA,NA,NA,NA
cfa66,Upward =~ BSMBS_4u_I1,=~,1,0,NA,NA,NA,NA,NA,2,2,,NA,NA,NA,NA,NA
cfa66,Upward =~ BSMBS_8u_I2,=~,1.2189894469755003,1.8385323932667554,0.6630231000768858,0.5073157596224238,NA,NA,NA,2,2,.p2.,NA,NA,NA,NA,NA
cfa66,Upward =~ BSMBS_9u_I3,=~,0.9989365061453553,1.2424224642321404,0.8040232166622424,0.42138356687577616,NA,NA,NA,2,2,.p3.,NA,NA,NA,NA,NA
cfa66,Upward =~ BSMBS_10u_I4,=~,-0.15804776908356044,0.8430436866750193,-0.18747281022517814,0.8512899400310507,NA,NA,NA,2,2,.p4.,NA,NA,NA,NA,NA
cfa66,Downward =~ BSMBS_11d_I5,=~,1,0,NA,NA,0.6939710138632804,0.46476892247512397,0.46476892247512397,2,2,,NA,NA,NA,NA,NA
cfa66,Downward =~ BSMBS_13d_I6,=~,-0.3828204937761945,0.6454616440753758,-0.5930956506712108,0.5531171410277134,-0.26566632619350733,-0.1894525627289342,-0.1894525627289342,2,2,.p6.,NA,NA,NA,NA,NA
cfa66,Downward =~ BSMBS_14d_I7,=~,-0.11701593780800203,0.34508410129045264,-0.33909396976104467,0.7345389410473895,-0.08120566899878173,-0.058853298428314625,-0.058853298428314625,2,2,.p7.,NA,NA,NA,NA,NA
cfa66,Downward =~ BSMBS_18d_I8,=~,0.43291232123336504,0.8781494989599545,0.492982483900622,0.6220249639568958,0.30042860248022446,0.2428380044797145,0.2428380044797145,2,2,.p8.,NA,NA,NA,NA,NA
cfa66,BSMBS_4u_I1 ~~ BSMBS_4u_I1,~~,1.9897308211479627,0.1285709813996844,15.475737989138869,0,1.9897308211479627,1.06785498776093,1.06785498776093,2,2,.p9.,NA,NA,NA,NA,NA
cfa66,BSMBS_8u_I2 ~~ BSMBS_8u_I2,~~,1.8821545370184,0.1970522807813411,9.551549109481922,0,1.8821545370184,1.1108863438299785,1.1108863438299785,2,2,.p10.,NA,NA,NA,NA,NA
cfa66,BSMBS_9u_I3 ~~ BSMBS_9u_I3,~~,1.824225885589942,0.15027511178680603,12.13924158098751,0,1.824225885589942,1.0742995847425518,1.0742995847425518,2,2,.p11.,NA,NA,NA,NA,NA
cfa66,BSMBS_10u_I4 ~~ BSMBS_10u_I4,~~,1.9627296759583328,0.1196109738686442,16.4092776145589,0,1.9627296759583328,1.001611682371107,1.001611682371107,2,2,.p12.,NA,NA,NA,NA,NA
cfa66,BSMBS_11d_I5 ~~ BSMBS_11d_I5,~~,1.7479094898278957,1.015536833396571,1.721167989527102,0.08522034466815498,1.7479094898278957,0.7839898487013122,0.7839898487013122,2,2,.p13.,NA,NA,NA,NA,NA
cfa66,BSMBS_13d_I6 ~~ BSMBS_13d_I6,~~,1.8958222449363993,0.1659468916991715,11.42427089489055,0,1.8958222449363993,0.9641077264754393,0.9641077264754393,2,2,.p14.,NA,NA,NA,NA,NA
cfa66,BSMBS_14d_I7 ~~ BSMBS_14d_I7,~~,1.8972484196119574,0.1313330966244206,14.446079993359232,0,1.8972484196119574,0.9965362892641078,0.9965362892641078,2,2,.p15.,NA,NA,NA,NA,NA
cfa66,BSMBS_18d_I8 ~~ BSMBS_18d_I8,~~,1.4402987257167295,0.22697918791866736,6.3455100836506055,2.216897776463611e-10,1.4402987257167295,0.9410297035803101,0.9410297035803101,2,2,.p16.,NA,NA,NA,NA,NA
cfa66,Upward ~~ Upward,~~,-0.12643398407459316,0.20071913632257846,-0.629904982609129,0.5287567527358641,NA,NA,NA,2,2,,NA,NA,NA,NA,NA
cfa66,Downward ~~ Downward,~~,0.48159576808242927,1.0716234838845458,0.4494076280753803,0.6531376295869145,0.9999999999999999,0.9999999999999999,0.9999999999999999,2,2,,NA,NA,NA,NA,NA
cfa66,Upward ~~ Downward,~~,-0.02554554438754856,0.12649346275254533,-0.20195149877051274,0.8399546412237724,-0.10352420867772849,-0.10352420867772849,-0.10352420867772849,2,2,,NA,NA,NA,NA,NA
cfa66,BSMBS_4u_I1 ~1 ,~1,3.799273271285422,0.12032116712139453,31.576100549725023,0,3.799273271285422,2.7832967270848106,2.7832967270848106,2,2,.p20.,NA,NA,NA,NA,NA
cfa66,BSMBS_8u_I2 ~1 ,~1,3.539135125801571,0.12608803705949292,28.068762178696446,0,3.539135125801571,2.718969394377689,2.718969394377689,2,2,.p21.,NA,NA,NA,NA,NA
cfa66,BSMBS_9u_I3 ~1 ,~1,4.018408038173211,0.11259422691419063,35.68929019101207,0,4.018408038173211,3.0837377039539637,3.0837377039539637,2,2,.p22.,NA,NA,NA,NA,NA
cfa66,BSMBS_10u_I4 ~1 ,~1,3.9961627459255045,0.07501568641854289,53.27102819041466,0,3.9961627459255045,2.8547140531780637,2.8547140531780637,2,2,.p23.,NA,NA,NA,NA,NA
cfa66,BSMBS_11d_I5 ~1 ,~1,3.9208360494923173,0.1257102294916967,31.189474916608066,0,3.9208360494923173,2.6258773198316536,2.6258773198316536,2,2,.p24.,NA,NA,NA,NA,NA
cfa66,BSMBS_13d_I6 ~1 ,~1,3.1953503420459275,0.09677286364024071,33.01907396194088,0,3.1953503420459275,2.278675358639307,2.278675358639307,2,2,.p25.,NA,NA,NA,NA,NA
cfa66,BSMBS_14d_I7 ~1 ,~1,3.4298925857383766,0.07935932664801235,43.21977933294728,0,3.4298925857383766,2.485793103047433,2.485793103047433,2,2,.p26.,NA,NA,NA,NA,NA
cfa66,BSMBS_18d_I8 ~1 ,~1,3.2109033393095836,0.11266291882245026,28.5000901172263,0,3.2109033393095836,2.5953898964946793,2.5953898964946793,2,2,.p27.,NA,NA,NA,NA,NA
cfa66,Upward ~1 ,~1,-0.01379778254280714,0.15254684652679182,-0.09044947737011289,0.9279300405305799,NA,NA,NA,2,2,,NA,NA,NA,NA,NA
cfa66,Downward ~1 ,~1,-0.1898829531510373,0.1647640387948769,-1.1524538639613722,0.24913461780948332,-0.2736179888753195,-0.2736179888753195,-0.2736179888753195,2,2,,NA,NA,NA,NA,NA
cfa77,Upward =~ BSMBS_4u_I1,=~,1,0,NA,NA,0.6250924474752937,0.41961707229570033,0.41961707229570033,1,1,NA,NA,NA,NA,NA,NA
cfa77,Upward =~ BSMBS_8u_I2,=~,-0.40802857954204474,1.694347967651831,-0.24081746331453088,0.8096965941105845,-0.2550555834258043,-0.18866471945476912,-0.18866471945476912,1,1,NA,NA,NA,NA,NA,NA
cfa77,Upward =~ BSMBS_9u_I3,=~,0.44287090785017375,0.3177147436098181,1.3939262082028478,0.16333988910676545,0.27683525970367034,0.19856420861050453,0.19856420861050453,1,1,NA,NA,NA,NA,NA,NA
cfa77,Upward =~ BSMBS_10u_I4,=~,-0.028244834839902404,0.542258797161824,-0.05208737043591644,0.9584590762380776,-0.017655632938610038,-0.012637456376591173,-0.012637456376591173,1,1,NA,NA,NA,NA,NA,NA
cfa77,Downward =~ BSMBS_11d_I5,=~,1,0,NA,NA,0.09198662499598724,0.05897856972070686,0.05897856972070686,1,1,NA,NA,NA,NA,NA,NA
cfa77,Downward =~ BSMBS_13d_I6,=~,0.29391153986151425,1.8074251076475016,0.1626133988168738,0.870822836689666,0.027035930599234266,0.019006162981017958,0.019006162981017958,1,1,NA,NA,NA,NA,NA,NA
cfa77,Downward =~ BSMBS_14d_I7,=~,-3.2186329278550376,6.345413303436599,-0.5072377123349656,0.6119880369749735,-0.2960711801343378,-0.20739101307322502,-0.20739101307322502,1,1,NA,NA,NA,NA,NA,NA
